id,q1,q2,q3,q4,q5,q6,q7,PHt.x,pop.x,sex,length.x,date,trip_start_date,field_season,breeding_year_sampled,oto_age.x,birth_breeding_season,age_in_2017_season,natal_region_microchem,stocked_microchem,lat.x,long.x,sibling_group.x,inferred_stocked.x,inferred_stocked_conservative,pop.y,sex.gonads,sex.x,oto_age.y,length.y,weight,sex.y,age_f,spawned,date_capture,capture_site_name,natal_region,hatchery,capt_region,stocked,Fin.clip.tube.label,Scientific.Name,Field.Season,INPUT..BY,INPUT.DATE,SITE.NUMBER,System,Site.Name,Site.Code,lat.y,long.y,Date.Start..DD.MM.YYYY.,Collector_1,Collector.2,TOTAL.LENGTH..mm.....for.each.individual.animal..,WEIGHT..gms.....for.each.individual.animal.,Age,Sex,S.AV.BQtage,Gonad.wt.g.,Disease.Parasites.Deformity,Sacraficed,Recapture,Genetics.No.,DNA.ref..Keller,Tag.Type_1,Tag.Colour_1,Tag.Number_1,Tag.Date_1,Tag.Lost_1,Tag.Type_2,Tag.Colour_2,Tag.Number_2,Tag.Date_2,Tag.Lost_2,Tag.Type_3,Tag.Colour_3,Tag.Number_3,Tag.Date_3,Tag.Lost_3,General.Comments.relating.to.fauna,Max.Depth..m...of.sample.area.,Ave....Depth..m...of.sample.area.,Depth.recorded.at..m.,EC.uS.cm..at.water.temp..,EC.uS.cm..at25.oC.,Temp..oC,DO..mg.L.,DO....,pH,Turbidity..NTU.,Secchi.Depth..m.,Hardness..as.CaCO3.,Oto.Vial,Comments.on.sampling.site,Plate.No..2018,Row,Column,SARDI.AGE,Fin.clip.tube.label.2,K_fas_comment,id.1,Fin.clip.tube.label.1,Genetics.No..1,Tag.Number_1.1,fas_Fin.clip.tube.label,fas_System,fas_Date.Start..DD.MM.YYYY.,fas_Sex,fas_Genetics.No.,fas_Tag.Number_1,fas_Oto.Vial,fas_FAS.Species,FAS_Batch,FAS_Specimen,fas_Combined.FAS.Code,fas_Original.client.reference,DOC,Otolith.wgt,Comments.1,Comments.2,Original.client.referance,Comments,Comments2,Supplier,Sample_Type,Reader,Reading,Readability,Age.1,Edge_Type,Comments.3,Primordium,ZL_1,ZL_2,ZL_3,ZL_4,ZL_5,ZL_6,ZL_7,ZL_8,ZL_9,ZL_10,ZL_11,ZL_12,ZL_13,ZL_14,ZL_15,ZL_16,ZL_17,ZL_18,ZL_19,ZL_20,ZL_21,ZL_22,ZL_23,ZL_24,ZL_25,ZL_26,ZL_27,ZL_28,ZL_29,ZL_30,Edge,fish_id,sp_id,site_id,microchem_id,tag_id,length.1,weight.1,sex.y.1,age_f.1,spawned.1,date_capture.1,capture_site_name.1,natal_region.1,hatchery.1,capt_region.1,sibling_group.y,natal_region.2,stocked_oto,inferred_stocked.y,inferred_stocked_conservative,PHt.y,Hs_obs,Hs_exp,IR,HL
GOP392,0.4462,0.4534,0.0013,5.00E-04,0.0924,0.0038,0.0023,0.225561313,MURRUMBIDGEE,NA,249,3/4/2018,3/4/2018,2017-2018,2017,2,2015,2,lachlan,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,,,2,249,218.6,NA,2,2015,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NO,GP571,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,249,218.6,,U,J,0.2,NA,,NA,GP571,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,,1,B,9,NA,GP571,,GOP392,GP571,GP571,,GP571,Murrumbidgee,3/4/2018,U,GP571,,63,15,88,3,15_88_3,63,3/4/2018,0.072,,GP571,63,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,5,NA,N/A,vateritic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180-63,MAC AMB,180,bidggp63,NA,249,218.6,NA,2,2015,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NA,lachlan,NO,NO,NO,0.225561313,0.975163348,1.004383106,-0.008879872,0.647770964
GOP396,0.4518,0.5419,0.001,0.001,0.0018,0.0012,0.0013,0.261324042,MURRUMBIDGEE,F,411,3/4/2018,3/4/2018,2017-2018,2017,6,2011,6,lachlan,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,F,F,6,411,1000,female,6,2011,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NO,GP576,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,411,1000,,F,2a,3.9,NA,,NA,GP576,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,,1,F,9,NA,GP576,,GOP396,GP576,GP576,,GP576,Murrumbidgee,3/4/2018,F,GP576,,68,15,88,7,15_88_7,68,3/4/2018,0.308,,GP576,68,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,6,WT,"counted close inner, maybe total age - 1",0,0.439,0.756,1.019,1.333,1.564,1.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.855,180-68,MAC AMB,180,bidggp68,NA,411,1000,female,6,2011,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NA,lachlan,NO,NO,NO,0.261324042,1.134325237,1.168264896,-0.160970417,0.590040281
GOP390,0.3885,0.3308,0.2169,0.001,0.0494,0.0033,0.01,0.35628105,MURRUMBIDGEE,M,411,3/4/2018,3/4/2018,2017-2018,2017,7,2010,7,lachlan,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,M,M,7,411,1033,male,7,2010,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NO,GP569,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,411,1033,,M,3,2.4,NA,,NA,GP569,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,,1,H,8,NA,GP569,,GOP390,GP569,GP569,,GP569,Murrumbidgee,3/4/2018,M,GP569,,61,15,88,1,15_88_1,61,3/4/2018,0.421,,GP569,61,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,7,WT,"counted the ""relatively close inner""",0,0.459,0.985,1.315,1.505,1.662,1.767,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,180-61,MAC AMB,180,bidggp61,NA,411,1033,male,7,2010,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NA,lachlan,NO,NO,NO,0.35628105,1.551370909,1.598023999,-0.464732834,0.444342045
GOP417,0.9681,0.001,0.0215,0.0017,0.0035,0.0013,0.0028,0.321212121,MURRUMBIDGEE,F,455,4/4/2018,4/4/2018,2017-2018,2017,20,1997,20,lower darling,NO,-34.55772,145.82076,NA,NO,NO,MURRUMBIDGEE,F,F,20,455,1214,female,21,1996,4/4/2018,yarrada us,lower darling,,murrumbidgee,NO,GP603,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,455,1214,,F,4a,67.7,NA,,NA,GP603,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,1,C,12,NA,GP603,,GOP417,GP603,GP603,,GP603,Murrumbidgee,4/4/2018,F,GP603,,12,15,88,28,15_88_28,12,4/4/2018,0.85,,GP603,12,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,20,WT,maybe inner at approx .285mm could be counted?,0,0.697,0.916,1.108,1.305,1.461,1.622,1.801,1.949,2.125,2.275,2.403,2.527,2.645,2.811,2.947,3.038,3.107,3.18,3.259,3.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,156-12,MAC AMB,156,bidggp12,NA,455,1214,female,21,1996,4/4/2018,yarrada us,lower darling,,murrumbidgee,NA,lower darling,NO,NO,NO,0.321212121,1.398865592,1.441020784,-0.3910133,0.480946485
GOP420,0.9895,0.001,5.00E-04,0.0017,0.0013,0.0038,0.0022,0.229940952,MURRUMBIDGEE,F,428,4/4/2018,4/4/2018,2017-2018,2017,8,2009,8,mid murray,NO,-34.55772,145.82076,NA,NO,NO,MURRUMBIDGEE,F,F,8,428,1100,female,8,2009,4/4/2018,yarrada us,mid murray,,murrumbidgee,NO,GP607,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,428,1100,,F,2b,14.6,NA,,NA,GP607,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,1,F,12,NA,GP607,,GOP420,GP607,GP607,,GP607,Murrumbidgee,4/4/2018,F,GP607,,16,15,88,31,15_88_31,16,4/4/2018,0.504,,GP607,16,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,8,WT,,0,0.47,0.842,1.139,1.338,1.496,1.611,1.745,1.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,156-16,MAC AMB,156,bidggp16,NA,428,1100,female,8,2009,4/4/2018,yarrada us,mid murray,,murrumbidgee,NA,mid murray,NO,NO,NO,0.229940952,0.996912595,1.026532647,-0.036682359,0.63880804
GOP397,0.9385,0.0093,0.0435,0.0012,0.0017,0.001,0.0048,0.24301676,MURRUMBIDGEE,M,401,3/4/2018,3/4/2018,2017-2018,2017,8,2009,8,mid murray,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,M,M,8,401,900,male,8,2009,3/4/2018,gogelderie weir ds,mid murray,,murrumbidgee,NO,GP577,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,401,900,,M,2a,2.8,NA,,NA,GP577,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,,1,G,9,NA,GP577,,GOP397,GP577,GP577,,GP577,Murrumbidgee,3/4/2018,M,GP577,,69,15,88,8,15_88_8,69,3/4/2018,0.442,,GP577,69,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,8,NT,,0,0.591,0.95,1.137,1.316,1.46,1.59,1.724,1.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.927,180-69,MAC AMB,180,bidggp69,NA,401,900,male,8,2009,3/4/2018,gogelderie weir ds,mid murray,,murrumbidgee,NA,mid murray,NO,NO,NO,0.24301676,1.053964808,1.085245161,-0.08934021,0.616635573
GOP398,0.983,0.001,0.0015,0.0023,0.0017,0.0032,0.0073,0.222145329,MURRUMBIDGEE,F,317,3/4/2018,3/4/2018,2017-2018,2017,3,2014,3,murrumbidgee,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,F,F,3,317,485,female,3,2014,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP578,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,317,485,,F,2a,2.3,NA,,NA,GP578,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,,1,H,9,NA,GP578,,GOP398,GP578,GP578,,GP578,Murrumbidgee,3/4/2018,F,GP578,,70,15,88,9,15_88_9,70,3/4/2018,0.206,,GP578,70,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,3,WT,maybe missed inner @ .351mm,0,0.645,1.135,1.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447,180-70,MAC AMB,180,bidggp70,NA,317,485,female,3,2014,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.222145329,0.960528428,0.98950189,0.004385721,0.652335523
GOP425,0.924,0.0037,0.001,0.001,0.0038,0.03,0.0365,0.224617524,MURRUMBIDGEE,M,383,5/4/2018,5/4/2018,2017-2018,2017,5,2012,5,murrumbidgee,NO,-34.5574,145.95503,NA,NO,NO,MURRUMBIDGEE,M,M,5,383,809.2,male,5,2012,5/4/2018,willbriggie,murrumbidgee,,murrumbidgee,NO,GP613,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Willbriggie,,-34.5574,145.95503,5/4/2018,RAR,,383,809.2,,M,2a,1.5,NA,,NA,GP613,Keller 1249,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,,2,E,1,NA,GP613,,GOP425,GP613,GP613,,GP613,Murrumbidgee,5/4/2018,M,GP613,,34,15,88,36,15_88_36,34,5/4/2018,0.292,,GP613,34,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,5,WT,,0,0.631,1.032,1.261,1.448,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.673,174-34,MAC AMB,174,bidggp34,NA,383,809.2,male,5,2012,5/4/2018,willbriggie,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.224617524,0.973765128,1.003039175,-0.017989934,0.648606284
GOP399,0.9488,0.0017,0.0023,0.014,0.028,0.0038,0.0013,0.2271777,MURRUMBIDGEE,F,482,3/4/2018,3/4/2018,2017-2018,2017,14,2003,14,murrumbidgee,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,F,F,14,482,1435,female,14,2003,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP579,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,482,1435,,F,3,30.8,NA,,NA,GP579,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,,1,A,10,NA,GP579,,GOP399,GP579,GP579,,GP579,Murrumbidgee,3/4/2018,F,GP579,,71,15,88,10,15_88_10,71,3/4/2018,0.702,,GP579,71,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,14,WT,,0,0.65,1.058,1.358,1.541,1.699,1.8,1.946,2.09,2.201,2.286,2.319,2.4,2.5,2.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.676,180-71,MAC AMB,180,bidggp71,NA,482,1435,female,14,2003,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.2271777,0.982475195,1.012189229,-0.032413906,0.645165518
GOP409,0.8892,0.0115,0.0013,0.0012,0.0683,0.0265,0.002,0.234987851,MURRUMBIDGEE,M,411,4/4/2018,4/4/2018,2017-2018,2017,7,2010,7,murrumbidgee,NO,-34.545984,145.80323,NA,NO,NO,MURRUMBIDGEE,M,M,7,411,848.4,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee,NO,GP593,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada DS,,-34.545984,145.80323,4/4/2018,RAR,,411,848.4,,M,2a,0.8,NA,,NA,GP593,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,1,C,11,NA,GP593,,GOP409,GP593,GP593,,GP593,Murrumbidgee,4/4/2018,M,GP593,,2,15,88,20,15_88_20,2,4/4/2018,0.428,,GP593,2,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,7,NT,,0,0.611,1.055,1.316,1.502,1.653,1.795,1.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.972,152-2,MAC AMB,152,bidggp02,NA,411,848.4,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.234987851,1.016687036,1.047547159,-0.050735121,0.63891717
GOP405,0.5395,0.2525,0.1681,0.001,0.0023,0.0075,0.029,0.242802636,MURRUMBIDGEE,F,349,3/4/2018,3/4/2018,2017-2018,2017,3,2014,3,murrumbidgee,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,F,F,3,349,655,female,3,2014,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP587,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,349,655,,F,2a,3.3,NA,,NA,GP587,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,,1,G,10,NA,GP587,,GOP405,GP587,GP587,,GP587,Murrumbidgee,3/4/2018,F,GP587,,79,15,88,16,15_88_16,79,3/4/2018,0.267,,GP587,79,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,3,WT,,0,0.667,1.186,1.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561,180-79,MAC AMB,180,bidggp79,NA,349,655,female,3,2014,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.242802636,1.047902411,1.079283251,-0.072414035,0.624079072
GOP393,0.9813,0.0018,0.0022,0.0017,0.002,0.0028,0.0082,0.243120864,MURRUMBIDGEE,F,387,3/4/2018,3/4/2018,2017-2018,2017,9,2008,9,murrumbidgee,NO,-34.61709,146.23889,NA,NO,NO,MURRUMBIDGEE,F,F,9,387,999,female,9,2008,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP572,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,387,999,,F,3,12.2,NA,,NA,GP572,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,,1,C,9,NA,GP572,,GOP393,GP572,GP572,,GP572,Murrumbidgee,3/4/2018,F,GP572,,64,15,88,4,15_88_4,64,3/4/2018,0.289,,GP572,64,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,5,NA,N/A,vateritic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180-64,MAC AMB,180,bidggp64,NA,387,999,female,9,2008,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.243120864,1.054710142,1.086106803,-0.080009244,0.619919317
GOP412,0.9873,0.0032,0.0018,0.001,0.001,0.002,0.0037,0.244677138,MURRUMBIDGEE,M,412,4/4/2018,4/4/2018,2017-2018,2017,7,2010,7,murrumbidgee,NO,-34.545984,145.80323,NA,NO,NO,MURRUMBIDGEE,M,M,7,412,970.6,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee,NO,GP598,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada DS,,-34.545984,145.80323,4/4/2018,RAR,,412,970.6,,M,3,1.7,NA,,NA,GP598,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,1,F,11,NA,GP598,,GOP412,GP598,GP598,,GP598,Murrumbidgee,4/4/2018,M,GP598,,7,15,88,23,15_88_23,7,4/4/2018,0.392,,GP598,7,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,,0,0.618,0.915,1.226,1.428,1.544,1.651,1.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.873,152-7,MAC AMB,152,bidggp07,NA,412,970.6,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.244677138,1.065865997,1.097712258,-0.111048772,0.613061534
GOP414,0.9051,0.0127,0.0235,0.0033,0.0107,0.0195,0.0252,0.25,MURRUMBIDGEE,F,383,4/4/2018,4/4/2018,2017-2018,2017,5,2012,5,murrumbidgee,NO,-34.55772,145.82076,NA,NO,NO,MURRUMBIDGEE,F,F,5,383,684.2,female,5,2012,4/4/2018,yarrada us,murrumbidgee,,murrumbidgee,NO,GP600,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,383,684.2,,F,2a,6,NA,,NA,GP600,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,,1,H,11,NA,GP600,,GOP414,GP600,GP600,,GP600,Murrumbidgee,4/4/2018,F,GP600,,9,15,88,25,15_88_25,9,4/4/2018,0.346,,GP600,9,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,5,NT,,0,0.746,1.118,1.354,1.56,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.797,156-9,MAC AMB,156,bidggp09,NA,383,684.2,female,5,2012,4/4/2018,yarrada us,murrumbidgee,,murrumbidgee,NA,murrumbidgee,NO,NO,NO,0.25,1.085679825,1.11868843,-0.141012427,0.599197782
GOP515,0.9385,0.009,0.0062,0.0083,0.001,0.0012,0.0358,0.230503796,MURRAY-mid,F,335,14/5/2018,14/5/2018,2017-2018,2017,5,2012,5,campaspe,NO,-35.17179,143.38624,NA,NO,NO,MURRAY-mid,F,F,5,335,443,female,5,2012,14/5/2018,nyah boat ramp,campaspe,,mid murray,NO,GP731,Macquaria ambigua,2017-2018,,,,Murray,Nyah boat ramp,,-35.17179,143.38624,14/5/2018,JID,,335,443,,F,2a,2,NA,,NA,GP731,,Dart,,207614,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,,3,A,1,NA,GP731,,GOP515,GP731,GP731,207614,GP731,Murray,14/5/2018,F,GP731,207614,56,15,89,46,15_89_46,56,14/5/2018,0.238,,GP731,56,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,5,WT,,0,0.611,1.034,1.246,1.426,1.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.804,68-56,MAC AMB,68,mmrgp56,207614,335,443,female,5,2012,14/5/2018,nyah boat ramp,campaspe,,mid murray,NA,campaspe,NO,NO,NO,0.230503796,0.994501241,1.024476508,-0.017906873,0.644005255
GOP475,0.9109,0.0142,0.0622,0.001,0.0048,0.0057,0.0012,0.22490514,MURRAY-mid,NA,295,16/5/2018,16/5/2018,2017-2018,2017,4,2013,4,goulburn,NO,-35.90646,144.41703,NA,NO,NO,MURRAY-mid,,,4,295,358,NA,4,2013,16/5/2018,ds torrumbarry,goulburn,,mid murray,NO,GP766,Macquaria ambigua,2017-2018,,,,Murray,DS Torrumbarry,,-35.90646,144.41703,16/5/2018,JID,,295,358,,J,,0.9,NA,,NA,GP766,,Dart,,207649,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,2,G,7,NA,GP766,,GOP475,GP766,GP766,207649,GP766,Murray,16/5/2018,J,GP766,207649,16,15,89,6,15_89_6,16,16/5/2018,0.175,,GP766,16,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,4,WT,2nd maybe not annual ,0,0.596,0.898,1.121,1.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582,85-16,MAC AMB,85,mmrgp16,207649,295,358,NA,4,2013,16/5/2018,ds torrumbarry,goulburn,,mid murray,NA,goulburn,NO,NO,NO,0.22490514,0.96894076,0.998034374,-0.007353488,0.651616017
GOP473,0.4492,0.0038,0.2553,0.0018,0.279,0.0085,0.0023,0.226943005,MURRAY-mid,M,460,16/5/2018,16/5/2018,2017-2018,2017,8,2009,8,goulburn,NO,-35.90646,144.41703,NA,NO,NO,MURRAY-mid,M,M,8,460,1639,male,8,2009,16/5/2018,ds torrumbarry,goulburn,,mid murray,NO,GP758,Macquaria ambigua,2017-2018,,,,Murray,DS Torrumbarry,,-35.90646,144.41703,16/5/2018,JID,,460,1639,,M,3,3,NA,,NA,GP758,,Dart,,207641,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,,2,E,7,NA,GP758,,GOP473,GP758,GP758,207641,GP758,Murray,16/5/2018,M,GP758,207641,13,15,89,4,15_89_4,13,16/5/2018,0.445,,GP758,13,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,8,WT,,0,0.5,0.915,1.206,1.372,1.471,1.648,1.832,1.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.073,85-13,MAC AMB,85,mmrgp13,207641,460,1639,male,8,2009,16/5/2018,ds torrumbarry,goulburn,,mid murray,NA,goulburn,NO,NO,NO,0.226943005,0.980956719,1.00913987,-0.023474521,0.640486744
GOP472,0.7724,0.1265,0.0022,0.0013,0.088,0.001,0.0087,0.225973131,MURRAY-mid,F,471,16/5/2018,16/5/2018,2017-2018,2017,12,2005,12,loddon,NO,-35.90646,144.41703,NA,NO,NO,MURRAY-mid,F,F,12,471,1660,female,12,2005,16/5/2018,ds torrumbarry,loddon,,mid murray,NO,GP765,Macquaria ambigua,2017-2018,,,,Murray,DS Torrumbarry,,-35.90646,144.41703,16/5/2018,JID,,471,1660,,F,3,25.8,NA,,NA,GP765,,Dart,,207648,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,,2,D,7,NA,GP765,,GOP472,GP765,GP765,207648,GP765,Murray,16/5/2018,F,GP765,207648,12,15,89,3,15_89_3,12,16/5/2018,0.744,,GP765,12,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,12,WT,,0,0.602,1.013,1.31,1.511,1.69,1.81,1.885,2.023,2.122,2.229,2.341,2.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,85-12,MAC AMB,85,mmrgp12,207648,471,1660,female,12,2005,16/5/2018,ds torrumbarry,loddon,,mid murray,NA,loddon,NO,NO,NO,0.225973131,0.974014048,1.003269434,-0.002307398,0.651025222
